file_type|column_name|column_type|column_length|encoding|sort_key|dist_key|null|system_column|identity_column|default_column
TBMZB_INDIV_INFOGROUP_LIST|gardening_horticulture_intrst|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|golfer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|gourmet_food_wine_intrst|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|handcrafts_sewing_intrst|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|health_fitness_interest|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|high_ticket_mail_order_buyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|home_decorating_interest|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|home_workshop_interest|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|investments_interest|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|opportunist|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|outdoor_enthusiast|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pet_owner|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|photography_enthusiast|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|stamps_coins_collector|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|travel_entertainment_interest|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|hunting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|fishing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|boatingsailing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|foreigntravel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|gambling|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|dietingweightloss|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|cooking|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|camping|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|diabetes|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|asthma|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|arthritisrheumatism|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|anginaheartdisease|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|emphysema|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|osteoporosis|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|highbloodpressure|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|highcholesterol|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|physicalhandicap|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|allergies|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|hearingdifficulty|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|migraines|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|alzheimers|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|bladdercontroldifficulty|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|frequentheadaches|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|magazine_subscriber|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_general_apparel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_apparel_accessories|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_apparel_kids|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_apparel_mens|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_apparel_mens_fashions|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_apparel_womens|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_apparel_womens_fashions|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_automotive|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_auto_racing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_trucks|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_aviation|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_bargain_seekers|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_beauty_cosmetic|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_bible|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_birds|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_business_items|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_home_office_products|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_catalogs|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_collectibles|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_stamps_coins|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_college|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_computers|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_cooking|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_gormet|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_general_crafts|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_crocheting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_knitting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_needlepoint|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_quilting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_sewing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_culture_arts|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_current_events|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_do_it_yourselfer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_charitable_donor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_ego_personalized|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_electionics|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_horses|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_african_amer_ethnic|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_asian_ethnic_products|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_hispanic_ethnic_products|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_children_family|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_credit_card_user|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_money_making|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_personal_finance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_stocks_bonds|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_foreign_travel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_gambling|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_games|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_gardening|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_gift_giver|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_general_health|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_dieting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_fitness_exercise|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_high_ticket|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_history|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_american_history|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_hobbies|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_home_decorating|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_humor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_inspirational|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_internet|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_internet_access|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_hightech|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_motorcycles|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_music|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_ocean|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_outdoors|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_boating_sailing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_camping_hiking|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_fishing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_hunting_fishing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_hunting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_pets|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_cats|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_dogs|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_photography|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_photo_processing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_politically_conservative|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_liberal|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_publications|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_publish_books|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_magazine_subscriber|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_books_nonfiction|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_books_science_fiction|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_rural_farming|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_science|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_seniors|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_general_sports|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_baseball|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_basketball|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_football|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_golf|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_hockey|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_skiing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_soccer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_tennis|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_stationery|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_sweepstakes|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_tobacco|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_general_travel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_travel_cruises|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_travel_rv|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_travel_us|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_movies|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|lhi_wildlife|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_greenmodel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_highvaluesecurityinvestor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_highereducation|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_highvaluestockinvestor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavyinvestmenttraders|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_physicalfitnessclubs|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_highriskinvestor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_lowriskinvestor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_frequentflyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_annuities|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_lifeinsurance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_luxurycarbuyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_cruise|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_timeshareowner|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_impulsebuyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_luxuryhotel|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_pbsdonor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_shopaholics|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_safetysecurityconscious|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_conservative|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_leaningconservative|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_religiousdonor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavypayperviewsports|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_gardenmaintenance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavyfamilyrestaurantvstor|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_catproducts|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_creditcardrewards|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_highendsportingequipment|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_homeimprovement|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_highendelectronicsbuyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_avidgamer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_rentalcar|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_avidcellphoneuser|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_countryclubmember|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_professionaltaxpreparation|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_onsitetaxpreparationsrvice|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_classicalmusicconcerts|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_rockmusicconcerts|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_countrymusicconcerts|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_livetheater|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavybookbuyer|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_freshwaterfishing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_saltwaterfishing|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_hunting|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_allterrainvehicle|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_powerboating|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_outdooractivities|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_adventureseekers|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_lowendsportingequipment|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_professionalbasefans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_professionalbasketfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_professionalfootfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_soccersportsfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_collegebasketballfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_collegefootballsportsfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_golfsportsfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_tennissportsfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_professionalwrestlingfans|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_internationallongdistance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_heavyfrozendinner|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_cookfromscratch|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_cookforfun|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_winelover|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|veteranflag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|boat_propulsion_code|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|pensionflag|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|household_status_code|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_purch_personal|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_purch_business|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_travel_plan|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_blog_writing_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_voice_over_internet|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_wifi_outside_of_home|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_wifi_in_home_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_wholesale_club_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_auto_club_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_diy_auto_maintenance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_gaming_activity|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_investment_trading|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_bill_payment|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_online_tv_download|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_mobile_internet_access|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_social_media_network|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_organic_food_store|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_cell_phone_only_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_alternative_medicine_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_non_religious_donor_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_major_home_remodeling_model|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_avid_smart_phone_users|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_health_insurance|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_satellite_tv|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|tw_on_line_music_download|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|demographicindicator|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|census_state_code_2010|varchar|2|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|census_county_code_2010|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|census_tract_code_2010|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|census_bg_code_2010|varchar|1|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|msacode2000|varchar|5|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|csacode|varchar|3|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|unmarried_partner_household|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|income_public_assistance|varchar|6|ZSTD|n|n|y|n|n|n
TBMZB_INDIV_INFOGROUP_LIST|hhld_with_retirement_income|varchar|6|ZSTD|n|n|y|n|n|n
